#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
UKR,Ukraine,123506,"Estimated gross national income per capita, female (2011 PPP $)",6081.863731,2017
UKR,Ukraine,123606,"Estimated gross national income per capita, male (2011 PPP $)",10512.76518,2017
UKR,Ukraine,127606,Domestic credit provided by financial sector (% of GDP),58.65246529,2017
UKR,Ukraine,132706,Population ages 65 and older (millions),7.279883,2017
UKR,Ukraine,132806,Population under age 5 (millions),2.303013,2017
UKR,Ukraine,133206,Exports and imports (% of GDP),102.215,2017
UKR,Ukraine,135006,Coefficient of human inequality,6.541327567,2017
UKR,Ukraine,136706,GDP per capita (2011 PPP $),7894.392926,2017
UKR,Ukraine,136906,"Human Development Index (HDI), female",0.74578227,2017
UKR,Ukraine,137006,"Human Development Index (HDI), male",0.750994728,2017
UKR,Ukraine,137506,Human Development Index (HDI),0.750709738,2017
UKR,Ukraine,137906,Gender Development Index (GDI),0.993059262,2017
UKR,Ukraine,138806,Inequality-adjusted HDI (IHDI),0.701424063,2017
UKR,Ukraine,140606,"Unemployment, total (% of labour force)",9.5,2017
UKR,Ukraine,141706,Gross national income (GNI) per capita (2011 PPP $),8130.399165,2017
UKR,Ukraine,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",335.3970175,2017
UKR,Ukraine,146206,HDI rank,88,2017
UKR,Ukraine,148206,Labour force participation rate (% ages 15 and older),54.2,2017
UKR,Ukraine,148306,Employment to population ratio (% ages 15 and older),49.1,2017
UKR,Ukraine,150606,Employment in agriculture (% of total employment),14.9,2017
UKR,Ukraine,150706,Employment in services (% of total employment),59.8,2017
UKR,Ukraine,153706,Working poor at PPP$3.10 a day (% of total employment),0.3,2017
UKR,Ukraine,169706,Total unemployment rate (female to male ratio),0.740740741,2017
UKR,Ukraine,169806,Youth unemployment rate (female to male ratio),0.939516129,2017
UKR,Ukraine,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",49.16,2017
UKR,Ukraine,175706,Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),61.32117462,2017
UKR,Ukraine,178306,Gross capital formation (% of GDP),20.74859534,2017
UKR,Ukraine,181606,Red List Index (value),0.94468,2017
UKR,Ukraine,23806,Population with at least some secondary education (% ages 25 and older),95.5,2016
UKR,Ukraine,23906,"Population with at least some secondary education, female (% ages 25 and older)",95,2016
UKR,Ukraine,24006,"Population with at least some secondary education, male (% ages 25 and older)",96,2016
UKR,Ukraine,24106,"Mean years of schooling, female (years)",11.2912,2016
UKR,Ukraine,24206,"Mean years of schooling, male (years)",11.3481,2016
UKR,Ukraine,31706,Share of seats in parliament (% held by women),12.01923077,2016
UKR,Ukraine,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",23.84,2016
UKR,Ukraine,43006,Vulnerable employment (% of total employment),15.7,2016
UKR,Ukraine,43606,"Internet users, total (% of population)",52.48180829,2016
UKR,Ukraine,44206,Total population (millions),44.438625,2016
UKR,Ukraine,45106,Urban population (%),69.2,2016
UKR,Ukraine,45806,Primary school teachers trained to teach (%),86.02861,2016
UKR,Ukraine,46006,Mobile phone subscriptions (per 100 people),135.196,2016
UKR,Ukraine,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",12.75838,2016
UKR,Ukraine,48706,"Labour force participation rate (% ages 15 and older), female",47.2,2016
UKR,Ukraine,48806,"Labour force participation rate (% ages 15 and older), male",63.2,2016
UKR,Ukraine,49006,Sex ratio at birth (male to female births),1.06,2016
UKR,Ukraine,52606,"Remittances, inflows (% of GDP)",10.1554,2016
UKR,Ukraine,53506,"Foreign direct investment, net inflows (% of GDP)",3.68927,2016
UKR,Ukraine,57206,"Mortality rate, infant (per 1,000 live births)",7.8,2016
UKR,Ukraine,57506,"Mortality rate, under-five (per 1,000 live births)",9.1,2016
UKR,Ukraine,58006,"HIV prevalence, adult (% ages 15-49)",0.9,2016
UKR,Ukraine,63106,Population ages 15–64 (millions),30.4876,2016
UKR,Ukraine,64306,"Infants lacking immunization, measles (% of one-year-olds)",58,2016
UKR,Ukraine,64406,"Infants lacking immunization, DPT (% of one-year-olds)",58,2016
UKR,Ukraine,65606,Gross fixed capital formation (% of GDP),15.1490738,2016
UKR,Ukraine,68606,Gender Inequality Index (GII),0.285882493,2016
UKR,Ukraine,69206,Life expectancy at birth (years),71.96,2016
UKR,Ukraine,69706,Expected years of schooling (years),14.98815,2016
UKR,Ukraine,71406,Inequality-adjusted education index,0.765747228,2016
UKR,Ukraine,71506,Inequality-adjusted life expectancy index,0.739750523,2016
UKR,Ukraine,71606,Inequality-adjusted income index,0.59413339,2016
UKR,Ukraine,73506,Overall loss in HDI due to inequality (%),6.768860826,2016
UKR,Ukraine,99106,Net official development assistance received (% of GNI),1.64959,2016
UKR,Ukraine,101606,Inequality in education (%),3.59926,2016
UKR,Ukraine,101706,Inequality in income (%),9.16084,2016
UKR,Ukraine,101806,Inequality in life expectancy (%),7.46,2016
UKR,Ukraine,103006,Mean years of schooling (years),11.34,2016
UKR,Ukraine,103206,Life expectancy index,0.799384615,2016
UKR,Ukraine,103606,Income index,0.65404985,2016
UKR,Ukraine,103706,Education index,0.7943375,2016
UKR,Ukraine,110906,"Unemployment, youth (% ages 15–24)",22,2016
UKR,Ukraine,111106,International inbound tourists (thousands),13333,2016
UKR,Ukraine,111306,Private capital flows (% of GDP),-3.817928,2016
UKR,Ukraine,120606,"Life expectancy at birth, female (years)",76.764,2016
UKR,Ukraine,121106,"Life expectancy at birth, male (years)",66.97,2016
UKR,Ukraine,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),22.201,2016
UKR,Ukraine,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),23.559,2016
UKR,Ukraine,123306,"Expected years of schooling, female (years)",15.1944,2016
UKR,Ukraine,123406,"Expected years of schooling, male (years)",14.7914,2016
UKR,Ukraine,123506,"Estimated gross national income per capita, female (2011 PPP $)",5687.358021,2016
UKR,Ukraine,123606,"Estimated gross national income per capita, male (2011 PPP $)",9810.738577,2016
UKR,Ukraine,127606,Domestic credit provided by financial sector (% of GDP),78.77873045,2016
UKR,Ukraine,132706,Population ages 65 and older (millions),7.182526,2016
UKR,Ukraine,132806,Population under age 5 (millions),2.33411,2016
UKR,Ukraine,133206,Exports and imports (% of GDP),104.807,2016
UKR,Ukraine,135006,Coefficient of human inequality,6.740033333,2016
UKR,Ukraine,136706,GDP per capita (2011 PPP $),7668.055776,2016
UKR,Ukraine,136906,"Human Development Index (HDI), female",0.740996585,2016
UKR,Ukraine,137006,"Human Development Index (HDI), male",0.746541019,2016
UKR,Ukraine,137506,Human Development Index (HDI),0.74608888,2016
UKR,Ukraine,137906,Gender Development Index (GDI),0.992573169,2016
UKR,Ukraine,138806,Inequality-adjusted HDI (IHDI),0.695587162,2016
UKR,Ukraine,140606,"Unemployment, total (% of labour force)",9.4,2016
UKR,Ukraine,141706,Gross national income (GNI) per capita (2011 PPP $),7593.349497,2016
UKR,Ukraine,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",327.2151101,2016
UKR,Ukraine,146206,HDI rank,90,2016
UKR,Ukraine,147206,International student mobility (% of total tertiary enrolment),-1.30441,2016
UKR,Ukraine,147906,Youth not in school or employment (% ages 15-24),18.26,2016
UKR,Ukraine,148206,Labour force participation rate (% ages 15 and older),54.4,2016
UKR,Ukraine,148306,Employment to population ratio (% ages 15 and older),49.4,2016
UKR,Ukraine,150606,Employment in agriculture (% of total employment),15,2016
UKR,Ukraine,150706,Employment in services (% of total employment),60,2016
UKR,Ukraine,153706,Working poor at PPP$3.10 a day (% of total employment),0.3,2016
UKR,Ukraine,164406,Adjusted net savings (% of GNI),2.8122048,2016
UKR,Ukraine,169706,Total unemployment rate (female to male ratio),0.745283019,2016
UKR,Ukraine,169806,Youth unemployment rate (female to male ratio),0.964912281,2016
UKR,Ukraine,170006,Concentration index (exports) (value),0.144164684,2016
UKR,Ukraine,174206,"Total debt service (% of exports of goods, services and primary income)",29.2609717,2016
UKR,Ukraine,174506,"Mortality rate attributed to household and ambient air pollution (per 100,000 population)",70.7,2016
UKR,Ukraine,174606,"Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)",0.3,2016
UKR,Ukraine,175006,Female share of employment in senior and middle management (%),42.4,2016
UKR,Ukraine,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",49.17,2016
UKR,Ukraine,178306,Gross capital formation (% of GDP),21.51870902,2016
UKR,Ukraine,179406,Skilled labour force (% of labour force),98.1,2016
UKR,Ukraine,181706,Rural population with access to electricity (%),100,2016
UKR,Ukraine,182206,"Tuberculosis incidence (per 100,000 people)",87,2016
UKR,Ukraine,23806,Population with at least some secondary education (% ages 25 and older),95.11,2015
UKR,Ukraine,23906,"Population with at least some secondary education, female (% ages 25 and older)",94.348,2015
UKR,Ukraine,24006,"Population with at least some secondary education, male (% ages 25 and older)",95.982,2015
UKR,Ukraine,24106,"Mean years of schooling, female (years)",11.2912,2015
UKR,Ukraine,24206,"Mean years of schooling, male (years)",11.3481,2015
UKR,Ukraine,31706,Share of seats in parliament (% held by women),12.08530806,2015
UKR,Ukraine,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",25.8965,2015
UKR,Ukraine,43006,Vulnerable employment (% of total employment),14.8,2015
UKR,Ukraine,43606,"Internet users, total (% of population)",48.88464368,2015
UKR,Ukraine,44206,Total population (millions),44.657704,2015
UKR,Ukraine,45106,Urban population (%),69.1,2015
UKR,Ukraine,46006,Mobile phone subscriptions (per 100 people),143.984,2015
UKR,Ukraine,46106,Primary school dropout rate (% of primary school cohort),4.48729,2015
UKR,Ukraine,47906,Median age (years),40.268,2015
UKR,Ukraine,48706,"Labour force participation rate (% ages 15 and older), female",47.3,2015
UKR,Ukraine,48806,"Labour force participation rate (% ages 15 and older), male",63.3,2015
UKR,Ukraine,49006,Sex ratio at birth (male to female births),1.07,2015
UKR,Ukraine,52306,Research and development expenditure (% of GDP),0.61742,2015
UKR,Ukraine,52606,"Remittances, inflows (% of GDP)",9.30892,2015
UKR,Ukraine,53506,"Foreign direct investment, net inflows (% of GDP)",3.35051,2015
UKR,Ukraine,57206,"Mortality rate, infant (per 1,000 live births)",8.1,2015
UKR,Ukraine,57506,"Mortality rate, under-five (per 1,000 live births)",9.4,2015
UKR,Ukraine,58006,"HIV prevalence, adult (% ages 15-49)",0.9,2015
UKR,Ukraine,63106,Population ages 15–64 (millions),30.8376,2015
UKR,Ukraine,64306,"Infants lacking immunization, measles (% of one-year-olds)",44,2015
UKR,Ukraine,64406,"Infants lacking immunization, DPT (% of one-year-olds)",41,2015
UKR,Ukraine,65606,Gross fixed capital formation (% of GDP),13.54870699,2015
UKR,Ukraine,68606,Gender Inequality Index (GII),0.292122232,2015
UKR,Ukraine,69206,Life expectancy at birth (years),71.768,2015
UKR,Ukraine,69706,Expected years of schooling (years),14.98815,2015
UKR,Ukraine,71406,Inequality-adjusted education index,0.765747228,2015
UKR,Ukraine,71506,Inequality-adjusted life expectancy index,0.727068021,2015
UKR,Ukraine,71606,Inequality-adjusted income index,0.590123827,2015
UKR,Ukraine,73506,Overall loss in HDI due to inequality (%),7.190272672,2015
UKR,Ukraine,89006,"Maternal mortality ratio (deaths per 100,000 live births)",24,2015
UKR,Ukraine,99106,Net official development assistance received (% of GNI),1.61182,2015
UKR,Ukraine,100806,Forest area (% of total land area),16.67052199,2015
UKR,Ukraine,101606,Inequality in education (%),3.59926,2015
UKR,Ukraine,101706,Inequality in income (%),9.16084,2015
UKR,Ukraine,101806,Inequality in life expectancy (%),8.7092,2015
UKR,Ukraine,103006,Mean years of schooling (years),11.34,2015
UKR,Ukraine,103206,Life expectancy index,0.796430769,2015
UKR,Ukraine,103606,Income index,0.649635936,2015
UKR,Ukraine,103706,Education index,0.7943375,2015
UKR,Ukraine,110806,"Net migration rate (per 1,000 people)",-0.884,2015
UKR,Ukraine,110906,"Unemployment, youth (% ages 15–24)",22.5,2015
UKR,Ukraine,111106,International inbound tourists (thousands),12428,2015
UKR,Ukraine,111306,Private capital flows (% of GDP),-3.711924,2015
UKR,Ukraine,112506,"Suicide rate, male (per 100,000 people)",28.7,2015
UKR,Ukraine,112606,"Suicide rate, female (per 100,000 people)",6.2,2015
UKR,Ukraine,120606,"Life expectancy at birth, female (years)",76.582,2015
UKR,Ukraine,121106,"Life expectancy at birth, male (years)",66.774,2015
UKR,Ukraine,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),21.809,2015
UKR,Ukraine,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),23.006,2015
UKR,Ukraine,123306,"Expected years of schooling, female (years)",15.1944,2015
UKR,Ukraine,123406,"Expected years of schooling, male (years)",14.7914,2015
UKR,Ukraine,123506,"Estimated gross national income per capita, female (2011 PPP $)",5535.915907,2015
UKR,Ukraine,123606,"Estimated gross national income per capita, male (2011 PPP $)",9514.937973,2015
UKR,Ukraine,127606,Domestic credit provided by financial sector (% of GDP),85.19330289,2015
UKR,Ukraine,132706,Population ages 65 and older (millions),7.094642,2015
UKR,Ukraine,132806,Population under age 5 (millions),2.41042,2015
UKR,Ukraine,133206,Exports and imports (% of GDP),107.082,2015
UKR,Ukraine,135006,Coefficient of human inequality,7.156433333,2015
UKR,Ukraine,136706,GDP per capita (2011 PPP $),7464.939834,2015
UKR,Ukraine,136906,"Human Development Index (HDI), female",0.738515683,2015
UKR,Ukraine,137006,"Human Development Index (HDI), male",0.743891079,2015
UKR,Ukraine,137506,Human Development Index (HDI),0.743488711,2015
UKR,Ukraine,137906,Gender Development Index (GDI),0.992773948,2015
UKR,Ukraine,138806,Inequality-adjusted HDI (IHDI),0.690029846,2015
UKR,Ukraine,140606,"Unemployment, total (% of labour force)",9.1,2015
UKR,Ukraine,141706,Gross national income (GNI) per capita (2011 PPP $),7374.678882,2015
UKR,Ukraine,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",319.8346007,2015
UKR,Ukraine,147206,International student mobility (% of total tertiary enrolment),-0.60219,2015
UKR,Ukraine,147906,Youth not in school or employment (% ages 15-24),17.63,2015
UKR,Ukraine,148206,Labour force participation rate (% ages 15 and older),54.6,2015
UKR,Ukraine,148306,Employment to population ratio (% ages 15 and older),49.6,2015
UKR,Ukraine,150606,Employment in agriculture (% of total employment),15.3,2015
UKR,Ukraine,150706,Employment in services (% of total employment),60.1,2015
UKR,Ukraine,153706,Working poor at PPP$3.10 a day (% of total employment),0.4,2015
UKR,Ukraine,163906,Renewable energy consumption (% of total final energy consumption),4.144318039,2015
UKR,Ukraine,164406,Adjusted net savings (% of GNI),1.052153591,2015
UKR,Ukraine,169706,Total unemployment rate (female to male ratio),0.801980198,2015
UKR,Ukraine,169806,Youth unemployment rate (female to male ratio),0.982532751,2015
UKR,Ukraine,170006,Concentration index (exports) (value),0.134918485,2015
UKR,Ukraine,174206,"Total debt service (% of exports of goods, services and primary income)",54.80723926,2015
UKR,Ukraine,175006,Female share of employment in senior and middle management (%),41.4,2015
UKR,Ukraine,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",49.23,2015
UKR,Ukraine,177106,Population using improved drinking-water sources (%),97.73177956,2015
UKR,Ukraine,177206,Population using improved sanitation facilities (%),95.93784236,2015
UKR,Ukraine,177706,Survival rate to the last grade of lower secondary general education (%),95.49072,2015
UKR,Ukraine,178306,Gross capital formation (% of GDP),15.93331603,2015
UKR,Ukraine,179406,Skilled labour force (% of labour force),97.8,2015
UKR,Ukraine,181706,Rural population with access to electricity (%),100,2015
UKR,Ukraine,181806,Current health expenditure (% of GDP),6.1345,2015
UKR,Ukraine,182206,"Tuberculosis incidence (per 100,000 people)",91,2015
UKR,Ukraine,23806,Population with at least some secondary education (% ages 25 and older),95.11,2014
UKR,Ukraine,23906,"Population with at least some secondary education, female (% ages 25 and older)",94.348,2014
UKR,Ukraine,24006,"Population with at least some secondary education, male (% ages 25 and older)",95.982,2014
UKR,Ukraine,24106,"Mean years of schooling, female (years)",11.2912,2014
UKR,Ukraine,24206,"Mean years of schooling, male (years)",11.3424,2014
UKR,Ukraine,27706,"Carbon dioxide emissions, per capita (tonnes)",5.020747064,2014
UKR,Ukraine,31706,Share of seats in parliament (% held by women),11.66666667,2014
UKR,Ukraine,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",26.5536,2014
UKR,Ukraine,43006,Vulnerable employment (% of total employment),14.6,2014
UKR,Ukraine,43606,"Internet users, total (% of population)",46.23597546,2014
UKR,Ukraine,44206,Total population (millions),44.883426,2014
UKR,Ukraine,45106,Urban population (%),69,2014
UKR,Ukraine,46006,Mobile phone subscriptions (per 100 people),144.279,2014
UKR,Ukraine,46106,Primary school dropout rate (% of primary school cohort),31.78117,2014
UKR,Ukraine,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",16.89406,2014
UKR,Ukraine,48706,"Labour force participation rate (% ages 15 and older), female",47,2014
UKR,Ukraine,48806,"Labour force participation rate (% ages 15 and older), male",63.1,2014
UKR,Ukraine,52306,Research and development expenditure (% of GDP),0.64908,2014
UKR,Ukraine,52606,"Remittances, inflows (% of GDP)",5.50847,2014
UKR,Ukraine,53506,"Foreign direct investment, net inflows (% of GDP)",0.634441,2014
UKR,Ukraine,57206,"Mortality rate, infant (per 1,000 live births)",8.4,2014
UKR,Ukraine,57506,"Mortality rate, under-five (per 1,000 live births)",9.8,2014
UKR,Ukraine,58006,"HIV prevalence, adult (% ages 15-49)",0.9,2014
UKR,Ukraine,61006,"Homicide rate (per 100,000 people)",6.3386,2014
UKR,Ukraine,63106,Population ages 15–64 (millions),31.1533,2014
UKR,Ukraine,63206,"Gross enrolment ratio, primary (% of primary school-age population)",99.87748,2014
UKR,Ukraine,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",96.78603,2014
UKR,Ukraine,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",83.42202,2014
UKR,Ukraine,64306,"Infants lacking immunization, measles (% of one-year-olds)",44,2014
UKR,Ukraine,64406,"Infants lacking immunization, DPT (% of one-year-olds)",41,2014
UKR,Ukraine,65606,Gross fixed capital formation (% of GDP),14.13604383,2014
UKR,Ukraine,68606,Gender Inequality Index (GII),0.296559877,2014
UKR,Ukraine,69206,Life expectancy at birth (years),71.491,2014
UKR,Ukraine,69706,Expected years of schooling (years),14.98815,2014
UKR,Ukraine,71406,Inequality-adjusted education index,0.765559154,2014
UKR,Ukraine,71506,Inequality-adjusted life expectancy index,0.709783631,2014
UKR,Ukraine,71606,Inequality-adjusted income index,0.603536075,2014
UKR,Ukraine,73506,Overall loss in HDI due to inequality (%),7.780315796,2014
UKR,Ukraine,89006,"Maternal mortality ratio (deaths per 100,000 live births)",24,2014
UKR,Ukraine,99106,Net official development assistance received (% of GNI),1.06394,2014
UKR,Ukraine,100806,Forest area (% of total land area),16.6327746,2014
UKR,Ukraine,101606,Inequality in education (%),3.6,2014
UKR,Ukraine,101706,Inequality in income (%),9.2,2014
UKR,Ukraine,101806,Inequality in life expectancy (%),10.4,2014
UKR,Ukraine,103006,Mean years of schooling (years),11.33433,2014
UKR,Ukraine,103206,Life expectancy index,0.792169231,2014
UKR,Ukraine,103606,Income index,0.664687307,2014
UKR,Ukraine,103706,Education index,0.7941485,2014
UKR,Ukraine,110906,"Unemployment, youth (% ages 15–24)",23.3,2014
UKR,Ukraine,111106,International inbound tourists (thousands),12712,2014
UKR,Ukraine,111306,Private capital flows (% of GDP),1.798456,2014
UKR,Ukraine,120606,"Life expectancy at birth, female (years)",76.348,2014
UKR,Ukraine,121106,"Life expectancy at birth, male (years)",66.474,2014
UKR,Ukraine,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),21.317,2014
UKR,Ukraine,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),22.756,2014
UKR,Ukraine,123306,"Expected years of schooling, female (years)",15.1944,2014
UKR,Ukraine,123406,"Expected years of schooling, male (years)",14.7914,2014
UKR,Ukraine,123506,"Estimated gross national income per capita, female (2011 PPP $)",6215.290687,2014
UKR,Ukraine,123606,"Estimated gross national income per capita, male (2011 PPP $)",10397.80875,2014
UKR,Ukraine,127606,Domestic credit provided by financial sector (% of GDP),108.4600619,2014
UKR,Ukraine,132706,Population ages 65 and older (millions),7.08914,2014
UKR,Ukraine,132806,Population under age 5 (millions),2.43881,2014
UKR,Ukraine,133206,Exports and imports (% of GDP),100.692,2014
UKR,Ukraine,135006,Coefficient of human inequality,7.733333333,2014
UKR,Ukraine,136706,GDP per capita (2011 PPP $),8243.473515,2014
UKR,Ukraine,136906,"Human Development Index (HDI), female",0.744471053,2014
UKR,Ukraine,137006,"Human Development Index (HDI), male",0.747107445,2014
UKR,Ukraine,137506,Human Development Index (HDI),0.747788919,2014
UKR,Ukraine,137906,Gender Development Index (GDI),0.996471202,2014
UKR,Ukraine,138806,Inequality-adjusted HDI (IHDI),0.689608579,2014
UKR,Ukraine,140606,"Unemployment, total (% of labour force)",9.3,2014
UKR,Ukraine,141706,Gross national income (GNI) per capita (2011 PPP $),8147.356675,2014
UKR,Ukraine,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",354.4776046,2014
UKR,Ukraine,147206,International student mobility (% of total tertiary enrolment),0.47185,2014
UKR,Ukraine,147906,Youth not in school or employment (% ages 15-24),19.98,2014
UKR,Ukraine,148206,Labour force participation rate (% ages 15 and older),54.3,2014
UKR,Ukraine,148306,Employment to population ratio (% ages 15 and older),49.3,2014
UKR,Ukraine,149206,Government expenditure on education (% of GDP),5.874939919,2014
UKR,Ukraine,150606,Employment in agriculture (% of total employment),14.8,2014
UKR,Ukraine,150706,Employment in services (% of total employment),59.1,2014
UKR,Ukraine,153706,Working poor at PPP$3.10 a day (% of total employment),0.1,2014
UKR,Ukraine,163906,Renewable energy consumption (% of total final energy consumption),3.499746218,2014
UKR,Ukraine,164406,Adjusted net savings (% of GNI),-4.13973979,2014
UKR,Ukraine,169706,Total unemployment rate (female to male ratio),0.688073394,2014
UKR,Ukraine,169806,Youth unemployment rate (female to male ratio),0.978991597,2014
UKR,Ukraine,170006,Concentration index (exports) (value),0.127161425,2014
UKR,Ukraine,174206,"Total debt service (% of exports of goods, services and primary income)",29.40934606,2014
UKR,Ukraine,174306,Fossil fuel energy consumption (% of total energy consumption),75.32772842,2014
UKR,Ukraine,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.641222441,2014
UKR,Ukraine,175006,Female share of employment in senior and middle management (%),39,2014
UKR,Ukraine,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",49.34,2014
UKR,Ukraine,175706,Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),51.68564987,2014
UKR,Ukraine,177706,Survival rate to the last grade of lower secondary general education (%),62.45294,2014
UKR,Ukraine,178306,Gross capital formation (% of GDP),13.39649572,2014
UKR,Ukraine,179406,Skilled labour force (% of labour force),97.8,2014
UKR,Ukraine,179706,Ratio of education and health expenditure to military expenditure,3.976542243,2014
UKR,Ukraine,181206,Proportion of births attended by skilled health personnel (%),99.9,2014
UKR,Ukraine,181706,Rural population with access to electricity (%),100,2014
UKR,Ukraine,181806,Current health expenditure (% of GDP),6.13877,2014
UKR,Ukraine,182206,"Tuberculosis incidence (per 100,000 people)",94,2014
UKR,Ukraine,23806,Population with at least some secondary education (% ages 25 and older),94.72,2013
UKR,Ukraine,23906,"Population with at least some secondary education, female (% ages 25 and older)",93.696,2013
UKR,Ukraine,24006,"Population with at least some secondary education, male (% ages 25 and older)",95.964,2013
UKR,Ukraine,24106,"Mean years of schooling, female (years)",11.2686,2013
UKR,Ukraine,24206,"Mean years of schooling, male (years)",11.3197,2013
UKR,Ukraine,27706,"Carbon dioxide emissions, per capita (tonnes)",5.976641848,2013
UKR,Ukraine,31706,Share of seats in parliament (% held by women),9.438202247,2013
UKR,Ukraine,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",27.2107,2013
UKR,Ukraine,43006,Vulnerable employment (% of total employment),18.2,2013
UKR,Ukraine,43606,"Internet users, total (% of population)",40.954129,2013
UKR,Ukraine,44206,Total population (millions),45.115785,2013
UKR,Ukraine,45106,Urban population (%),68.9,2013
UKR,Ukraine,46006,Mobile phone subscriptions (per 100 people),138.441,2013
UKR,Ukraine,46106,Primary school dropout rate (% of primary school cohort),1.47046,2013
UKR,Ukraine,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",16.48785,2013
UKR,Ukraine,48706,"Labour force participation rate (% ages 15 and older), female",48.4,2013
UKR,Ukraine,48806,"Labour force participation rate (% ages 15 and older), male",64.2,2013
UKR,Ukraine,52306,Research and development expenditure (% of GDP),0.75926,2013
